uid_a,uid_b,isFriend
58.0,83.0,0.0
58.0,84.0,0.0
58.0,85.0,1.0
58.0,86.0,0.0
58.0,87.0,0.0
58.0,88.0,1.0
58.0,89.0,1.0
58.0,90.0,0.0
58.0,91.0,0.0
58.0,92.0,0.0
58.0,93.0,0.0
58.0,94.0,0.0
58.0,95.0,0.0
58.0,96.0,1.0
58.0,97.0,1.0
58.0,98.0,1.0
58.0,99.0,0.0
0.0,59.0,1.0
1.0,59.0,0.0
2.0,59.0,1.0
3.0,59.0,1.0
4.0,59.0,0.0
5.0,59.0,0.0
6.0,59.0,1.0
7.0,59.0,1.0
8.0,59.0,0.0
9.0,59.0,0.0
10.0,59.0,1.0
11.0,59.0,0.0
12.0,59.0,1.0
13.0,59.0,1.0
14.0,59.0,1.0
15.0,59.0,1.0
16.0,59.0,1.0
17.0,59.0,0.0
18.0,59.0,1.0
19.0,59.0,1.0
20.0,59.0,0.0
21.0,59.0,1.0
22.0,59.0,0.0
23.0,59.0,0.0
24.0,59.0,1.0
25.0,59.0,0.0
26.0,59.0,1.0
27.0,59.0,0.0
28.0,59.0,0.0
29.0,59.0,1.0
30.0,59.0,0.0
31.0,59.0,0.0
32.0,59.0,0.0
33.0,59.0,1.0
34.0,59.0,0.0
35.0,59.0,0.0
36.0,59.0,0.0
37.0,59.0,1.0
38.0,59.0,0.0
39.0,59.0,0.0
40.0,59.0,0.0
41.0,59.0,0.0
42.0,59.0,0.0
43.0,59.0,1.0
44.0,59.0,0.0
45.0,59.0,1.0
46.0,59.0,0.0
47.0,59.0,0.0
48.0,59.0,0.0
49.0,59.0,0.0
50.0,59.0,1.0
51.0,59.0,0.0
52.0,59.0,0.0
53.0,59.0,0.0
54.0,59.0,0.0
55.0,59.0,1.0
56.0,59.0,0.0
57.0,59.0,0.0
58.0,59.0,0.0
59.0,60.0,1.0
59.0,61.0,0.0
59.0,62.0,1.0
59.0,63.0,0.0
59.0,64.0,0.0
59.0,65.0,1.0
59.0,66.0,1.0
59.0,67.0,1.0
59.0,68.0,1.0
59.0,69.0,1.0
59.0,70.0,0.0
59.0,71.0,1.0
59.0,72.0,1.0
59.0,73.0,0.0
59.0,74.0,1.0
59.0,75.0,1.0
59.0,76.0,0.0
59.0,77.0,0.0
59.0,78.0,1.0
59.0,79.0,1.0
59.0,80.0,0.0
59.0,81.0,0.0
59.0,82.0,1.0
59.0,83.0,1.0
59.0,84.0,1.0
59.0,85.0,1.0
59.0,86.0,0.0
59.0,87.0,1.0
59.0,88.0,0.0
59.0,89.0,1.0
59.0,90.0,1.0
59.0,91.0,1.0
59.0,92.0,1.0
59.0,93.0,0.0
59.0,94.0,1.0
59.0,95.0,0.0
59.0,96.0,0.0
59.0,97.0,0.0
59.0,98.0,0.0
59.0,99.0,1.0
0.0,60.0,1.0
1.0,60.0,0.0
2.0,60.0,0.0
3.0,60.0,1.0
4.0,60.0,0.0
5.0,60.0,0.0
6.0,60.0,1.0
7.0,60.0,1.0
8.0,60.0,1.0
9.0,60.0,1.0
10.0,60.0,1.0
11.0,60.0,1.0
12.0,60.0,1.0
13.0,60.0,0.0
14.0,60.0,0.0
15.0,60.0,0.0
16.0,60.0,1.0
17.0,60.0,1.0
18.0,60.0,1.0
19.0,60.0,0.0
20.0,60.0,0.0
21.0,60.0,0.0
22.0,60.0,1.0
23.0,60.0,1.0
24.0,60.0,1.0
25.0,60.0,1.0
26.0,60.0,1.0
27.0,60.0,1.0
28.0,60.0,1.0
29.0,60.0,1.0
30.0,60.0,0.0
31.0,60.0,0.0
32.0,60.0,1.0
33.0,60.0,1.0
34.0,60.0,1.0
35.0,60.0,1.0
36.0,60.0,1.0
37.0,60.0,1.0
38.0,60.0,1.0
39.0,60.0,1.0
40.0,60.0,1.0
41.0,60.0,1.0
42.0,60.0,1.0
43.0,60.0,0.0
44.0,60.0,1.0
45.0,60.0,1.0
46.0,60.0,0.0
47.0,60.0,1.0
48.0,60.0,1.0
49.0,60.0,1.0
50.0,60.0,0.0
51.0,60.0,1.0
52.0,60.0,1.0
53.0,60.0,1.0
54.0,60.0,0.0
55.0,60.0,1.0
56.0,60.0,1.0
57.0,60.0,0.0
58.0,60.0,1.0
59.0,60.0,1.0
60.0,61.0,1.0
60.0,62.0,1.0
60.0,63.0,1.0
60.0,64.0,0.0
60.0,65.0,1.0
60.0,66.0,1.0
60.0,67.0,1.0
60.0,68.0,0.0
60.0,69.0,1.0
60.0,70.0,1.0
60.0,71.0,1.0
60.0,72.0,0.0
60.0,73.0,0.0
60.0,74.0,1.0
60.0,75.0,1.0
60.0,76.0,0.0
60.0,77.0,1.0
60.0,78.0,1.0
60.0,79.0,1.0
60.0,80.0,1.0
60.0,81.0,1.0
60.0,82.0,1.0
60.0,83.0,1.0
60.0,84.0,0.0
60.0,85.0,1.0
60.0,86.0,1.0
60.0,87.0,1.0
60.0,88.0,1.0
60.0,89.0,1.0
60.0,90.0,0.0
60.0,91.0,0.0
60.0,92.0,1.0
60.0,93.0,1.0
60.0,94.0,0.0
60.0,95.0,0.0
60.0,96.0,1.0
60.0,97.0,0.0
60.0,98.0,1.0
60.0,99.0,1.0
0.0,61.0,0.0
1.0,61.0,0.0
2.0,61.0,0.0
3.0,61.0,0.0
4.0,61.0,0.0
5.0,61.0,0.0
6.0,61.0,0.0
7.0,61.0,0.0
8.0,61.0,1.0
9.0,61.0,1.0
10.0,61.0,0.0
11.0,61.0,0.0
12.0,61.0,1.0
13.0,61.0,0.0
14.0,61.0,0.0
15.0,61.0,0.0
16.0,61.0,0.0
17.0,61.0,1.0
18.0,61.0,0.0
19.0,61.0,0.0
20.0,61.0,0.0
21.0,61.0,0.0
22.0,61.0,0.0
23.0,61.0,1.0
24.0,61.0,0.0
25.0,61.0,0.0
26.0,61.0,0.0
27.0,61.0,0.0
28.0,61.0,1.0
29.0,61.0,0.0
30.0,61.0,0.0
31.0,61.0,0.0
32.0,61.0,1.0
33.0,61.0,0.0
34.0,61.0,0.0
35.0,61.0,1.0
36.0,61.0,0.0
37.0,61.0,0.0
38.0,61.0,1.0
39.0,61.0,1.0
40.0,61.0,1.0
41.0,61.0,0.0
42.0,61.0,0.0
43.0,61.0,0.0
44.0,61.0,0.0
45.0,61.0,0.0
46.0,61.0,1.0
47.0,61.0,0.0
48.0,61.0,0.0
49.0,61.0,1.0
50.0,61.0,0.0
51.0,61.0,0.0
52.0,61.0,1.0
53.0,61.0,1.0
54.0,61.0,0.0
55.0,61.0,0.0
56.0,61.0,1.0
57.0,61.0,0.0
58.0,61.0,1.0
59.0,61.0,0.0
60.0,61.0,1.0
61.0,62.0,0.0
61.0,63.0,1.0
61.0,64.0,0.0
61.0,65.0,0.0
61.0,66.0,0.0
61.0,67.0,1.0
61.0,68.0,0.0
61.0,69.0,0.0
61.0,70.0,0.0
61.0,71.0,0.0
61.0,72.0,0.0
61.0,73.0,0.0
61.0,74.0,0.0
61.0,75.0,0.0
61.0,76.0,0.0
61.0,77.0,0.0
61.0,78.0,0.0
61.0,79.0,0.0
61.0,80.0,0.0
61.0,81.0,1.0
61.0,82.0,0.0
61.0,83.0,1.0
61.0,84.0,0.0
61.0,85.0,1.0
61.0,86.0,0.0
61.0,87.0,0.0
61.0,88.0,1.0
61.0,89.0,0.0
61.0,90.0,0.0
61.0,91.0,0.0
61.0,92.0,0.0
61.0,93.0,0.0
61.0,94.0,0.0
61.0,95.0,0.0
61.0,96.0,0.0
61.0,97.0,0.0
61.0,98.0,1.0
61.0,99.0,0.0
0.0,62.0,1.0
1.0,62.0,1.0
2.0,62.0,1.0
3.0,62.0,1.0
4.0,62.0,1.0
5.0,62.0,0.0
6.0,62.0,0.0
7.0,62.0,0.0
8.0,62.0,1.0
9.0,62.0,0.0
10.0,62.0,1.0
11.0,62.0,1.0
12.0,62.0,1.0
13.0,62.0,0.0
14.0,62.0,0.0
15.0,62.0,0.0
16.0,62.0,1.0
17.0,62.0,0.0
18.0,62.0,0.0
19.0,62.0,0.0
20.0,62.0,0.0
21.0,62.0,0.0
22.0,62.0,0.0
23.0,62.0,0.0
24.0,62.0,0.0
25.0,62.0,1.0
26.0,62.0,1.0
27.0,62.0,1.0
28.0,62.0,0.0
29.0,62.0,1.0
30.0,62.0,0.0
31.0,62.0,0.0
32.0,62.0,0.0
33.0,62.0,1.0
34.0,62.0,1.0
35.0,62.0,1.0
36.0,62.0,0.0
37.0,62.0,1.0
38.0,62.0,0.0
39.0,62.0,1.0
40.0,62.0,0.0
41.0,62.0,0.0
42.0,62.0,0.0
43.0,62.0,0.0
44.0,62.0,0.0
45.0,62.0,0.0
46.0,62.0,0.0
47.0,62.0,0.0
48.0,62.0,1.0
49.0,62.0,0.0
50.0,62.0,1.0
51.0,62.0,1.0
52.0,62.0,1.0
53.0,62.0,1.0
54.0,62.0,0.0
55.0,62.0,1.0
56.0,62.0,1.0
57.0,62.0,1.0
58.0,62.0,0.0
59.0,62.0,0.0
60.0,62.0,1.0
61.0,62.0,0.0
62.0,63.0,0.0
62.0,64.0,1.0
62.0,65.0,1.0
62.0,66.0,1.0
62.0,67.0,1.0
62.0,68.0,0.0
62.0,69.0,1.0
62.0,70.0,0.0
62.0,71.0,1.0
62.0,72.0,0.0
62.0,73.0,0.0
62.0,74.0,0.0
62.0,75.0,0.0
62.0,76.0,1.0
62.0,77.0,0.0
62.0,78.0,1.0
62.0,79.0,1.0
62.0,80.0,0.0
62.0,81.0,0.0
62.0,82.0,1.0
62.0,83.0,0.0
62.0,84.0,1.0
62.0,85.0,1.0
62.0,86.0,1.0
62.0,87.0,0.0
62.0,88.0,0.0
62.0,89.0,1.0
62.0,90.0,0.0
62.0,91.0,1.0
62.0,92.0,0.0
62.0,93.0,1.0
62.0,94.0,1.0
62.0,95.0,0.0
62.0,96.0,1.0
62.0,97.0,0.0
62.0,98.0,1.0
62.0,99.0,1.0
0.0,63.0,0.0
1.0,63.0,0.0
2.0,63.0,0.0
3.0,63.0,1.0
4.0,63.0,0.0
5.0,63.0,0.0
6.0,63.0,1.0
7.0,63.0,1.0
8.0,63.0,1.0
9.0,63.0,0.0
10.0,63.0,0.0
11.0,63.0,1.0
12.0,63.0,0.0
13.0,63.0,0.0
14.0,63.0,0.0
15.0,63.0,0.0
16.0,63.0,0.0
17.0,63.0,1.0
18.0,63.0,0.0
19.0,63.0,0.0
20.0,63.0,1.0
21.0,63.0,0.0
22.0,63.0,0.0
23.0,63.0,1.0
24.0,63.0,1.0
25.0,63.0,0.0
26.0,63.0,0.0
27.0,63.0,0.0
28.0,63.0,1.0
29.0,63.0,1.0
30.0,63.0,0.0
31.0,63.0,1.0
32.0,63.0,1.0
33.0,63.0,0.0
34.0,63.0,1.0
35.0,63.0,1.0
36.0,63.0,1.0
37.0,63.0,0.0
38.0,63.0,1.0
39.0,63.0,1.0
40.0,63.0,1.0
41.0,63.0,0.0
42.0,63.0,1.0
43.0,63.0,0.0
44.0,63.0,1.0
45.0,63.0,0.0
46.0,63.0,1.0
47.0,63.0,0.0
48.0,63.0,0.0
49.0,63.0,0.0
50.0,63.0,0.0
51.0,63.0,0.0
52.0,63.0,1.0
53.0,63.0,1.0
54.0,63.0,0.0
55.0,63.0,0.0
56.0,63.0,1.0
57.0,63.0,1.0
58.0,63.0,1.0
59.0,63.0,0.0
60.0,63.0,1.0
61.0,63.0,0.0
62.0,63.0,0.0
63.0,64.0,0.0
63.0,65.0,0.0
63.0,66.0,1.0
63.0,67.0,1.0
63.0,68.0,1.0
63.0,69.0,0.0
63.0,70.0,0.0
63.0,71.0,1.0
63.0,72.0,0.0
63.0,73.0,0.0
63.0,74.0,1.0
63.0,75.0,0.0
63.0,76.0,0.0
63.0,77.0,0.0
63.0,78.0,1.0
63.0,79.0,0.0
63.0,80.0,1.0
63.0,81.0,1.0
63.0,82.0,0.0
63.0,83.0,1.0
63.0,84.0,0.0
63.0,85.0,1.0
63.0,86.0,0.0
63.0,87.0,0.0
63.0,88.0,1.0
63.0,89.0,0.0
63.0,90.0,0.0
63.0,91.0,0.0
63.0,92.0,0.0
63.0,93.0,0.0
63.0,94.0,0.0
63.0,95.0,0.0
63.0,96.0,1.0
63.0,97.0,1.0
63.0,98.0,1.0
63.0,99.0,0.0
0.0,64.0,0.0
1.0,64.0,0.0
2.0,64.0,0.0
3.0,64.0,1.0
4.0,64.0,1.0
5.0,64.0,0.0
6.0,64.0,0.0
7.0,64.0,0.0
8.0,64.0,0.0
9.0,64.0,0.0
10.0,64.0,1.0
11.0,64.0,0.0
12.0,64.0,0.0
13.0,64.0,0.0
14.0,64.0,0.0
15.0,64.0,0.0
16.0,64.0,0.0
17.0,64.0,0.0
18.0,64.0,0.0
19.0,64.0,0.0
20.0,64.0,0.0
21.0,64.0,1.0
22.0,64.0,1.0
23.0,64.0,1.0
24.0,64.0,1.0
25.0,64.0,0.0
26.0,64.0,0.0
27.0,64.0,0.0
28.0,64.0,0.0
29.0,64.0,0.0
30.0,64.0,1.0
31.0,64.0,0.0
32.0,64.0,0.0
33.0,64.0,0.0
34.0,64.0,0.0
35.0,64.0,1.0
36.0,64.0,1.0
37.0,64.0,0.0
38.0,64.0,0.0
39.0,64.0,0.0
40.0,64.0,0.0
41.0,64.0,0.0
42.0,64.0,0.0
43.0,64.0,0.0
44.0,64.0,0.0
45.0,64.0,0.0
46.0,64.0,0.0
47.0,64.0,0.0
48.0,64.0,0.0
49.0,64.0,0.0
50.0,64.0,0.0
51.0,64.0,1.0
52.0,64.0,0.0
53.0,64.0,0.0
54.0,64.0,1.0
55.0,64.0,0.0
56.0,64.0,1.0
57.0,64.0,1.0
58.0,64.0,0.0
59.0,64.0,0.0
60.0,64.0,0.0
61.0,64.0,0.0
62.0,64.0,1.0
63.0,64.0,0.0
64.0,65.0,1.0
64.0,66.0,0.0
64.0,67.0,0.0
64.0,68.0,1.0
64.0,69.0,1.0
64.0,70.0,0.0
64.0,71.0,0.0
64.0,72.0,0.0
64.0,73.0,0.0
64.0,74.0,1.0
64.0,75.0,0.0
64.0,76.0,1.0
64.0,77.0,0.0
64.0,78.0,0.0
64.0,79.0,0.0
64.0,80.0,0.0
64.0,81.0,0.0
64.0,82.0,0.0
64.0,83.0,0.0
64.0,84.0,1.0
64.0,85.0,1.0
64.0,86.0,0.0
64.0,87.0,0.0
64.0,88.0,0.0
64.0,89.0,0.0
64.0,90.0,0.0
64.0,91.0,1.0
64.0,92.0,0.0
64.0,93.0,1.0
64.0,94.0,0.0
64.0,95.0,0.0
64.0,96.0,0.0
64.0,97.0,0.0
64.0,98.0,1.0
64.0,99.0,1.0
0.0,65.0,0.0
1.0,65.0,0.0
2.0,65.0,1.0
3.0,65.0,1.0
4.0,65.0,1.0
5.0,65.0,1.0
6.0,65.0,0.0
7.0,65.0,0.0
8.0,65.0,0.0
9.0,65.0,0.0
10.0,65.0,1.0
11.0,65.0,0.0
12.0,65.0,1.0
13.0,65.0,0.0
14.0,65.0,0.0
15.0,65.0,1.0
16.0,65.0,1.0
17.0,65.0,0.0
18.0,65.0,1.0
19.0,65.0,1.0
20.0,65.0,0.0
21.0,65.0,0.0
22.0,65.0,0.0
23.0,65.0,1.0
24.0,65.0,1.0
25.0,65.0,1.0
26.0,65.0,1.0
27.0,65.0,1.0
28.0,65.0,1.0
29.0,65.0,1.0
30.0,65.0,0.0
31.0,65.0,0.0
32.0,65.0,1.0
33.0,65.0,1.0
34.0,65.0,1.0
35.0,65.0,1.0
36.0,65.0,1.0
37.0,65.0,0.0
38.0,65.0,0.0
39.0,65.0,0.0
40.0,65.0,0.0
41.0,65.0,1.0
42.0,65.0,0.0
43.0,65.0,1.0
44.0,65.0,0.0
45.0,65.0,0.0
46.0,65.0,0.0
47.0,65.0,1.0
48.0,65.0,1.0
49.0,65.0,0.0
50.0,65.0,1.0
51.0,65.0,1.0
52.0,65.0,0.0
53.0,65.0,0.0
54.0,65.0,1.0
55.0,65.0,1.0
56.0,65.0,0.0
57.0,65.0,1.0
58.0,65.0,0.0
59.0,65.0,1.0
60.0,65.0,0.0
61.0,65.0,0.0
62.0,65.0,1.0
63.0,65.0,0.0
64.0,65.0,1.0
65.0,66.0,0.0
65.0,67.0,0.0
65.0,68.0,1.0
65.0,69.0,1.0
65.0,70.0,0.0
65.0,71.0,0.0
65.0,72.0,1.0
65.0,73.0,0.0
65.0,74.0,1.0
65.0,75.0,1.0
65.0,76.0,1.0
65.0,77.0,1.0
65.0,78.0,1.0
65.0,79.0,1.0
65.0,80.0,0.0
65.0,81.0,1.0
65.0,82.0,0.0
65.0,83.0,1.0
65.0,84.0,1.0
65.0,85.0,1.0
65.0,86.0,1.0
65.0,87.0,0.0
65.0,88.0,1.0
65.0,89.0,1.0
65.0,90.0,1.0
65.0,91.0,1.0
65.0,92.0,1.0
65.0,93.0,0.0
65.0,94.0,1.0
65.0,95.0,1.0
65.0,96.0,1.0
65.0,97.0,0.0
65.0,98.0,1.0
65.0,99.0,1.0
0.0,66.0,1.0
1.0,66.0,1.0
2.0,66.0,0.0
3.0,66.0,0.0
4.0,66.0,0.0
5.0,66.0,1.0
6.0,66.0,0.0
7.0,66.0,0.0
8.0,66.0,1.0
9.0,66.0,1.0
10.0,66.0,0.0
11.0,66.0,1.0
12.0,66.0,1.0
13.0,66.0,0.0
14.0,66.0,1.0
15.0,66.0,1.0
16.0,66.0,1.0
17.0,66.0,1.0
18.0,66.0,0.0
19.0,66.0,0.0
20.0,66.0,0.0
21.0,66.0,1.0
22.0,66.0,0.0
23.0,66.0,1.0
24.0,66.0,1.0
25.0,66.0,0.0
26.0,66.0,1.0
27.0,66.0,0.0
28.0,66.0,0.0
29.0,66.0,1.0
30.0,66.0,0.0
31.0,66.0,1.0
32.0,66.0,1.0
33.0,66.0,1.0
34.0,66.0,1.0
35.0,66.0,1.0
36.0,66.0,1.0
37.0,66.0,1.0
38.0,66.0,0.0
39.0,66.0,1.0
40.0,66.0,0.0
41.0,66.0,1.0
42.0,66.0,0.0
43.0,66.0,1.0
44.0,66.0,1.0
45.0,66.0,0.0
46.0,66.0,0.0
47.0,66.0,0.0
48.0,66.0,1.0
49.0,66.0,1.0
50.0,66.0,1.0
51.0,66.0,1.0
52.0,66.0,1.0
53.0,66.0,1.0
54.0,66.0,1.0
55.0,66.0,0.0
56.0,66.0,0.0
57.0,66.0,0.0
58.0,66.0,1.0
59.0,66.0,0.0
60.0,66.0,1.0
61.0,66.0,1.0
62.0,66.0,1.0
63.0,66.0,1.0
64.0,66.0,0.0
65.0,66.0,1.0
66.0,67.0,1.0
66.0,68.0,0.0
66.0,69.0,1.0
66.0,70.0,1.0
66.0,71.0,0.0
66.0,72.0,1.0
66.0,73.0,0.0
66.0,74.0,0.0
66.0,75.0,1.0
66.0,76.0,0.0
66.0,77.0,0.0
66.0,78.0,0.0
66.0,79.0,0.0
66.0,80.0,1.0
66.0,81.0,1.0
66.0,82.0,0.0
66.0,83.0,1.0
66.0,84.0,0.0
66.0,85.0,1.0
66.0,86.0,1.0
66.0,87.0,0.0
66.0,88.0,1.0
66.0,89.0,0.0
66.0,90.0,1.0
66.0,91.0,0.0
66.0,92.0,1.0
66.0,93.0,0.0
66.0,94.0,1.0
66.0,95.0,1.0
66.0,96.0,1.0
66.0,97.0,0.0
66.0,98.0,1.0
66.0,99.0,1.0
0.0,67.0,1.0
1.0,67.0,0.0
2.0,67.0,0.0
3.0,67.0,0.0
4.0,67.0,0.0
5.0,67.0,1.0
6.0,67.0,1.0
7.0,67.0,1.0
8.0,67.0,1.0
9.0,67.0,0.0
10.0,67.0,0.0
11.0,67.0,1.0
12.0,67.0,1.0
13.0,67.0,0.0
14.0,67.0,0.0
15.0,67.0,1.0
16.0,67.0,1.0
17.0,67.0,1.0
18.0,67.0,0.0
19.0,67.0,0.0
20.0,67.0,1.0
21.0,67.0,0.0
22.0,67.0,0.0
23.0,67.0,1.0
24.0,67.0,1.0
25.0,67.0,1.0
26.0,67.0,1.0
27.0,67.0,1.0
28.0,67.0,1.0
29.0,67.0,1.0
30.0,67.0,0.0
31.0,67.0,1.0
32.0,67.0,0.0
33.0,67.0,1.0
34.0,67.0,0.0
35.0,67.0,1.0
36.0,67.0,1.0
37.0,67.0,1.0
38.0,67.0,0.0
39.0,67.0,1.0
40.0,67.0,0.0
41.0,67.0,0.0
42.0,67.0,0.0
43.0,67.0,0.0
44.0,67.0,1.0
45.0,67.0,0.0
46.0,67.0,0.0
47.0,67.0,0.0
48.0,67.0,1.0
49.0,67.0,1.0
50.0,67.0,1.0
51.0,67.0,0.0
52.0,67.0,0.0
53.0,67.0,0.0
54.0,67.0,0.0
55.0,67.0,0.0
56.0,67.0,1.0
57.0,67.0,0.0
58.0,67.0,1.0
59.0,67.0,1.0
60.0,67.0,1.0
61.0,67.0,1.0
62.0,67.0,1.0
63.0,67.0,1.0
64.0,67.0,0.0
65.0,67.0,0.0
66.0,67.0,1.0
67.0,68.0,1.0
67.0,69.0,1.0
67.0,70.0,0.0
67.0,71.0,0.0
67.0,72.0,0.0
67.0,73.0,0.0
67.0,74.0,0.0
67.0,75.0,0.0
67.0,76.0,0.0
67.0,77.0,0.0
67.0,78.0,0.0
67.0,79.0,0.0
67.0,80.0,0.0
67.0,81.0,1.0
67.0,82.0,0.0
67.0,83.0,0.0
67.0,84.0,0.0
67.0,85.0,0.0
67.0,86.0,1.0
67.0,87.0,1.0
67.0,88.0,1.0
67.0,89.0,0.0
67.0,90.0,0.0
67.0,91.0,0.0
67.0,92.0,0.0
67.0,93.0,1.0
67.0,94.0,1.0
67.0,95.0,0.0
67.0,96.0,0.0
67.0,97.0,1.0
67.0,98.0,1.0
67.0,99.0,1.0
0.0,68.0,0.0
1.0,68.0,0.0
2.0,68.0,1.0
3.0,68.0,1.0
4.0,68.0,1.0
5.0,68.0,0.0
6.0,68.0,1.0
7.0,68.0,0.0
8.0,68.0,0.0
9.0,68.0,0.0
10.0,68.0,0.0
11.0,68.0,1.0
12.0,68.0,0.0
13.0,68.0,0.0
14.0,68.0,0.0
15.0,68.0,0.0
16.0,68.0,1.0
17.0,68.0,0.0
18.0,68.0,1.0
19.0,68.0,0.0
20.0,68.0,0.0
21.0,68.0,1.0
22.0,68.0,1.0
23.0,68.0,1.0
24.0,68.0,1.0
25.0,68.0,1.0
26.0,68.0,0.0
27.0,68.0,0.0
28.0,68.0,0.0
29.0,68.0,1.0
30.0,68.0,1.0
31.0,68.0,0.0
32.0,68.0,1.0
33.0,68.0,0.0
34.0,68.0,1.0
35.0,68.0,1.0
36.0,68.0,1.0
37.0,68.0,0.0
38.0,68.0,0.0
39.0,68.0,1.0
40.0,68.0,1.0
41.0,68.0,0.0
42.0,68.0,0.0
43.0,68.0,0.0
44.0,68.0,0.0
45.0,68.0,0.0
46.0,68.0,1.0
47.0,68.0,0.0
48.0,68.0,1.0
49.0,68.0,0.0
50.0,68.0,1.0
51.0,68.0,1.0
52.0,68.0,1.0
53.0,68.0,1.0
54.0,68.0,0.0
55.0,68.0,0.0
56.0,68.0,0.0
57.0,68.0,1.0
58.0,68.0,1.0
59.0,68.0,1.0
60.0,68.0,0.0
61.0,68.0,0.0
62.0,68.0,1.0
63.0,68.0,1.0
64.0,68.0,1.0
65.0,68.0,1.0
66.0,68.0,0.0
67.0,68.0,1.0
68.0,69.0,1.0
68.0,70.0,0.0
68.0,71.0,1.0
68.0,72.0,1.0
68.0,73.0,0.0
68.0,74.0,1.0
68.0,75.0,0.0
68.0,76.0,1.0
68.0,77.0,1.0
68.0,78.0,1.0
68.0,79.0,1.0
68.0,80.0,0.0
68.0,81.0,1.0
68.0,82.0,0.0
68.0,83.0,1.0
68.0,84.0,1.0
68.0,85.0,1.0
68.0,86.0,1.0
68.0,87.0,0.0
68.0,88.0,1.0
68.0,89.0,0.0
68.0,90.0,1.0
68.0,91.0,0.0
68.0,92.0,1.0
68.0,93.0,1.0
68.0,94.0,0.0
68.0,95.0,0.0
68.0,96.0,0.0
68.0,97.0,1.0
68.0,98.0,1.0
68.0,99.0,0.0
0.0,69.0,1.0
1.0,69.0,0.0
2.0,69.0,0.0
3.0,69.0,0.0
4.0,69.0,1.0
5.0,69.0,1.0
6.0,69.0,1.0
7.0,69.0,1.0
8.0,69.0,1.0
9.0,69.0,0.0
10.0,69.0,1.0
11.0,69.0,0.0
12.0,69.0,0.0
13.0,69.0,1.0
14.0,69.0,1.0
15.0,69.0,0.0
16.0,69.0,1.0
17.0,69.0,0.0
18.0,69.0,1.0
19.0,69.0,1.0
20.0,69.0,0.0
21.0,69.0,1.0
22.0,69.0,1.0
23.0,69.0,1.0
24.0,69.0,1.0
25.0,69.0,1.0
26.0,69.0,0.0
27.0,69.0,0.0
28.0,69.0,1.0
29.0,69.0,0.0
30.0,69.0,1.0
31.0,69.0,0.0
32.0,69.0,1.0
33.0,69.0,1.0
34.0,69.0,0.0
35.0,69.0,1.0
36.0,69.0,1.0
37.0,69.0,1.0
38.0,69.0,0.0
39.0,69.0,0.0
40.0,69.0,1.0
41.0,69.0,0.0
42.0,69.0,0.0
43.0,69.0,0.0
44.0,69.0,0.0
45.0,69.0,1.0
46.0,69.0,0.0
47.0,69.0,0.0
48.0,69.0,1.0
49.0,69.0,0.0
50.0,69.0,1.0
51.0,69.0,0.0
52.0,69.0,0.0
53.0,69.0,0.0
54.0,69.0,1.0
55.0,69.0,0.0
56.0,69.0,1.0
57.0,69.0,1.0
58.0,69.0,0.0
59.0,69.0,0.0
60.0,69.0,1.0
61.0,69.0,0.0
62.0,69.0,1.0
63.0,69.0,0.0
64.0,69.0,1.0
65.0,69.0,1.0
66.0,69.0,1.0
67.0,69.0,1.0
68.0,69.0,1.0
69.0,70.0,0.0
69.0,71.0,1.0
69.0,72.0,0.0
69.0,73.0,0.0
69.0,74.0,1.0
69.0,75.0,0.0
69.0,76.0,1.0
69.0,77.0,1.0
69.0,78.0,0.0
69.0,79.0,1.0
69.0,80.0,0.0
69.0,81.0,0.0
69.0,82.0,0.0
69.0,83.0,0.0
69.0,84.0,1.0
69.0,85.0,1.0
69.0,86.0,1.0
69.0,87.0,1.0
69.0,88.0,0.0
69.0,89.0,1.0
69.0,90.0,1.0
69.0,91.0,0.0
69.0,92.0,1.0
69.0,93.0,1.0
69.0,94.0,1.0
69.0,95.0,1.0
69.0,96.0,0.0
69.0,97.0,0.0
69.0,98.0,1.0
69.0,99.0,1.0
0.0,70.0,0.0
1.0,70.0,1.0
2.0,70.0,0.0
3.0,70.0,0.0
4.0,70.0,0.0
5.0,70.0,0.0
6.0,70.0,0.0
7.0,70.0,0.0
8.0,70.0,1.0
9.0,70.0,0.0
10.0,70.0,0.0
11.0,70.0,1.0
12.0,70.0,1.0
13.0,70.0,0.0
14.0,70.0,0.0
15.0,70.0,1.0
16.0,70.0,1.0
17.0,70.0,0.0
18.0,70.0,0.0
19.0,70.0,0.0
20.0,70.0,1.0
21.0,70.0,0.0
22.0,70.0,0.0
23.0,70.0,0.0
24.0,70.0,0.0
25.0,70.0,0.0
26.0,70.0,0.0
27.0,70.0,0.0
28.0,70.0,0.0
29.0,70.0,0.0
30.0,70.0,0.0
31.0,70.0,1.0
32.0,70.0,1.0
33.0,70.0,0.0
34.0,70.0,0.0
35.0,70.0,0.0
36.0,70.0,0.0
37.0,70.0,0.0
38.0,70.0,1.0
39.0,70.0,1.0
40.0,70.0,0.0
41.0,70.0,1.0
42.0,70.0,1.0
43.0,70.0,1.0
44.0,70.0,0.0
45.0,70.0,0.0
46.0,70.0,1.0
47.0,70.0,1.0
48.0,70.0,1.0
49.0,70.0,1.0
50.0,70.0,0.0
51.0,70.0,0.0
52.0,70.0,1.0
53.0,70.0,1.0
54.0,70.0,0.0
55.0,70.0,1.0
56.0,70.0,0.0
57.0,70.0,1.0
58.0,70.0,0.0
